id,num_sold
247343,578.0
247344,178.0
247345,1496.0
247346,1155.0
247347,669.0
247348,698.0
247349,50.0
247350,420.0
247351,369.0
247352,199.0
247353,199.0
247354,103.0
247355,913.0
247356,740.0
247357,403.0
247358,415.0
247359,116.0
247360,1032.0
247361,864.0
247362,474.0
247363,498.0
247364,5.0
247365,20.0
247366,16.0
247367,9.0
247368,9.0
247369,5.0
247370,42.0
247371,34.0
247372,18.0
247373,20.0
247374,5.0
247375,48.0
247376,40.0
247377,22.0
247378,23.0
247379,130.0
247380,1077.0
247381,910.0
247382,490.0
247383,502.0
247384,266.0
247385,2120.0
247386,1756.0
247387,1038.0
247388,1110.0
247389,306.0
247390,2472.0
247391,2015.0
247392,1156.0
247393,1215.0
247394,98.0
247395,812.0
247396,663.0
247397,378.0
247398,392.0
247399,204.0
247400,1657.0
247401,1310.0
247402,773.0
247403,823.0
247404,233.0
247405,1910.0
247406,1505.0
247407,901.0
247408,973.0
247409,209.0
247410,653.0
247411,513.0
247412,294.0
247413,313.0
247414,211.0
247415,1280.0
247416,1033.0
247417,576.0
247418,591.0
247419,207.0
247420,1515.0
247421,1172.0
247422,702.0
247423,711.0
247424,74.0
247425,619.0
247426,503.0
247427,286.0
247428,283.0
247429,158.0
247430,1299.0
247431,1024.0
247432,571.0
247433,576.0
247434,177.0
247435,1494.0
247436,1153.0
247437,669.0
247438,697.0
247439,50.0
247440,419.0
247441,369.0
247442,200.0
247443,198.0
247444,103.0
247445,912.0
247446,739.0
247447,404.0
247448,414.0
247449,116.0
247450,1028.0
247451,864.0
247452,474.0
247453,497.0
247454,5.0
247455,20.0
247456,16.0
247457,9.0
247458,9.0
247459,5.0
247460,42.0
247461,33.0
247462,18.0
247463,20.0
247464,5.0
247465,48.0
247466,40.0
247467,22.0
247468,23.0
247469,130.0
247470,1076.0
247471,910.0
247472,490.0
247473,501.0
247474,266.0
247475,2119.0
247476,1756.0
247477,1039.0
247478,1106.0
247479,306.0
247480,2471.0
247481,2014.0
247482,1157.0
247483,1214.0
247484,98.0
247485,811.0
247486,662.0
247487,378.0
247488,390.0
247489,204.0
247490,1655.0
247491,1309.0
247492,773.0
247493,821.0
247494,233.0
247495,1909.0
247496,1504.0
247497,902.0
247498,971.0
247499,209.0
247500,652.0
247501,513.0
247502,294.0
247503,312.0
247504,211.0
247505,1280.0
247506,1032.0
247507,576.0
247508,588.0
247509,207.0
247510,1514.0
247511,1171.0
247512,702.0
247513,709.0
247514,74.0
247515,619.0
247516,503.0
247517,286.0
247518,282.0
247519,157.0
247520,1298.0
247521,1023.0
247522,572.0
247523,575.0
247524,177.0
247525,1491.0
247526,1151.0
247527,670.0
247528,697.0
247529,50.0
247530,418.0
247531,369.0
247532,200.0
247533,198.0
247534,103.0
247535,911.0
247536,739.0
247537,404.0
247538,413.0
247539,115.0
247540,1024.0
247541,863.0
247542,474.0
247543,495.0
247544,5.0
247545,20.0
247546,16.0
247547,9.0
247548,9.0
247549,5.0
247550,42.0
247551,33.0
247552,18.0
247553,20.0
247554,5.0
247555,48.0
247556,40.0
247557,22.0
247558,23.0
247559,130.0
247560,1075.0
247561,910.0
247562,491.0
247563,499.0
247564,266.0
247565,2117.0
247566,1755.0
247567,1041.0
247568,1103.0
247569,306.0
247570,2469.0
247571,2013.0
247572,1158.0
247573,1212.0
247574,98.0
247575,810.0
247576,662.0
247577,378.0
247578,388.0
247579,204.0
247580,1653.0
247581,1308.0
247582,773.0
247583,819.0
247584,233.0
247585,1907.0
247586,1502.0
247587,903.0
247588,969.0
247589,209.0
247590,652.0
247591,513.0
247592,294.0
247593,311.0
247594,212.0
247595,1279.0
247596,1031.0
247597,576.0
247598,586.0
247599,206.0
247600,1513.0
247601,1171.0
247602,702.0
247603,708.0
247604,74.0
247605,619.0
247606,502.0
247607,286.0
247608,282.0
247609,157.0
247610,1296.0
247611,1023.0
247612,572.0
247613,573.0
247614,176.0
247615,1488.0
247616,1149.0
247617,670.0
247618,697.0
247619,50.0
247620,417.0
247621,368.0
247622,200.0
247623,198.0
247624,103.0
247625,910.0
247626,738.0
247627,405.0
247628,412.0
247629,115.0
247630,1021.0
247631,862.0
247632,475.0
247633,494.0
247634,5.0
247635,20.0
247636,16.0
247637,9.0
247638,9.0
247639,5.0
247640,42.0
247641,33.0
247642,18.0
247643,20.0
247644,5.0
247645,48.0
247646,39.0
247647,22.0
247648,23.0
247649,130.0
247650,1074.0
247651,910.0
247652,491.0
247653,499.0
247654,266.0
247655,2115.0
247656,1755.0
247657,1043.0
247658,1099.0
247659,305.0
247660,2467.0
247661,2011.0
247662,1158.0
247663,1210.0
247664,98.0
247665,809.0
247666,661.0
247667,378.0
247668,387.0
247669,204.0
247670,1651.0
247671,1308.0
247672,774.0
247673,817.0
247674,232.0
247675,1905.0
247676,1501.0
247677,905.0
247678,967.0
247679,209.0
247680,652.0
247681,571.0
247682,332.0
247683,340.0
247684,210.0
247685,1326.0
247686,1182.0
247687,673.0
247688,680.0
247689,224.0
247690,1704.0
247691,1363.0
247692,822.0
247693,828.0
247694,89.0
247695,704.0
247696,581.0
247697,327.0
247698,329.0
247699,183.0
247700,1466.0
247701,1171.0
247702,673.0
247703,667.0
247704,205.0
247705,1700.0
247706,1354.0
247707,788.0
247708,812.0
247709,60.0
247710,490.0
247711,425.0
247712,232.0
247713,228.0
247714,122.0
247715,1051.0
247716,853.0
247717,475.0
247718,475.0
247719,138.0
247720,1206.0
247721,995.0
247722,547.0
247723,578.0
247724,5.0
247725,23.0
247726,19.0
247727,10.0
247728,10.0
247729,5.0
247730,49.0
247731,39.0
247732,21.0
247733,23.0
247734,6.0
247735,55.0
247736,46.0
247737,27.0
247738,27.0
247739,154.0
247740,1250.0
247741,1055.0
247742,577.0
247743,589.0
247744,305.0
247745,2418.0
247746,2030.0
247747,1223.0
247748,1289.0
247749,350.0
247750,2850.0
247751,2329.0
247752,1354.0
247753,1436.0
247754,116.0
247755,928.0
247756,766.0
247757,448.0
247758,453.0
247759,235.0
247760,1906.0
247761,1522.0
247762,906.0
247763,949.0
247764,274.0
247765,2194.0
247766,1729.0
247767,1047.0
247768,1133.0
247769,217.0
247770,698.0
247771,606.0
247772,362.0
247773,374.0
247774,219.0
247775,1413.0
247776,1181.0
247777,673.0
247778,677.0
247779,224.0
247780,1702.0
247781,1362.0
247782,823.0
247783,826.0
247784,89.0
247785,703.0
247786,580.0
247787,327.0
247788,328.0
247789,182.0
247790,1463.0
247791,1170.0
247792,674.0
247793,665.0
247794,204.0
247795,1697.0
247796,1353.0
247797,788.0
247798,811.0
247799,60.0
247800,490.0
247801,424.0
247802,232.0
247803,228.0
247804,122.0
247805,1050.0
247806,853.0
247807,475.0
247808,474.0
247809,137.0
247810,1205.0
247811,995.0
247812,548.0
247813,577.0
247814,5.0
247815,23.0
247816,19.0
247817,10.0
247818,10.0
247819,5.0
247820,49.0
247821,39.0
247822,21.0
247823,23.0
247824,6.0
247825,55.0
247826,46.0
247827,27.0
247828,27.0
247829,154.0
247830,1249.0
247831,1055.0
247832,578.0
247833,588.0
247834,305.0
247835,2415.0
247836,2030.0
247837,1225.0
247838,1285.0
247839,349.0
247840,2847.0
247841,2327.0
247842,1354.0
247843,1433.0
247844,116.0
247845,927.0
247846,766.0
247847,449.0
247848,452.0
247849,235.0
247850,1904.0
247851,1522.0
247852,907.0
247853,947.0
247854,274.0
247855,2193.0
247856,1729.0
247857,1048.0
247858,1130.0
247859,217.0
247860,695.0
247861,504.0
247862,303.0
247863,327.0
247864,224.0
247865,1248.0
247866,1030.0
247867,578.0
247868,580.0
247869,205.0
247870,1509.0
247871,1169.0
247872,702.0
247873,704.0
247874,75.0
247875,621.0
247876,501.0
247877,286.0
247878,280.0
247879,157.0
247880,1292.0
247881,1022.0
247882,575.0
247883,570.0
247884,175.0
247885,1485.0
247886,1143.0
247887,671.0
247888,696.0
247889,50.0
247890,415.0
247891,368.0
247892,200.0
247893,197.0
247894,103.0
247895,908.0
247896,737.0
247897,408.0
247898,409.0
247899,115.0
247900,1017.0
247901,861.0
247902,476.0
247903,492.0
247904,5.0
247905,20.0
247906,16.0
247907,9.0
247908,9.0
247909,5.0
247910,42.0
247911,33.0
247912,18.0
247913,19.0
247914,5.0
247915,48.0
247916,39.0
247917,23.0
247918,23.0
247919,130.0
247920,1072.0
247921,911.0
247922,492.0
247923,496.0
247924,266.0
247925,2109.0
247926,1753.0
247927,1049.0
247928,1091.0
247929,305.0
247930,2460.0
247931,2008.0
247932,1160.0
247933,1204.0
247934,98.0
247935,807.0
247936,660.0
247937,378.0
247938,384.0
247939,205.0
247940,1647.0
247941,1306.0
247942,775.0
247943,813.0
247944,232.0
247945,1901.0
247946,1499.0
247947,907.0
247948,960.0
247949,209.0
247950,651.0
247951,514.0
247952,295.0
247953,308.0
247954,212.0
247955,1276.0
247956,1030.0
247957,578.0
247958,578.0
247959,205.0
247960,1508.0
247961,1168.0
247962,702.0
247963,703.0
247964,75.0
247965,622.0
247966,501.0
247967,286.0
247968,280.0
247969,157.0
247970,1292.0
247971,1022.0
247972,576.0
247973,569.0
247974,175.0
247975,1485.0
247976,1142.0
247977,671.0
247978,695.0
247979,50.0
247980,414.0
247981,368.0
247982,201.0
247983,197.0
247984,103.0
247985,908.0
247986,737.0
247987,409.0
247988,409.0
247989,115.0
247990,1018.0
247991,861.0
247992,477.0
247993,491.0
247994,5.0
247995,20.0
247996,16.0
247997,9.0
247998,9.0
247999,5.0
248000,42.0
248001,33.0
248002,18.0
248003,19.0
248004,5.0
248005,48.0
248006,39.0
248007,23.0
248008,22.0
248009,130.0
248010,1071.0
248011,911.0
248012,492.0
248013,496.0
248014,266.0
248015,2107.0
248016,1753.0
248017,1050.0
248018,1089.0
248019,305.0
248020,2457.0
248021,2007.0
248022,1160.0
248023,1202.0
248024,98.0
248025,806.0
248026,660.0
248027,378.0
248028,383.0
248029,205.0
248030,1646.0
248031,1306.0
248032,775.0
248033,811.0
248034,232.0
248035,1900.0
248036,1499.0
248037,908.0
248038,957.0
248039,209.0
248040,650.0
248041,514.0
248042,295.0
248043,307.0
248044,212.0
248045,1276.0
248046,1030.0
248047,579.0
248048,576.0
248049,205.0
248050,1507.0
248051,1168.0
248052,702.0
248053,702.0
248054,75.0
248055,623.0
248056,501.0
248057,286.0
248058,280.0
248059,157.0
248060,1292.0
248061,1022.0
248062,578.0
248063,568.0
248064,175.0
248065,1486.0
248066,1142.0
248067,671.0
248068,695.0
248069,50.0
248070,414.0
248071,368.0
248072,201.0
248073,197.0
248074,103.0
248075,908.0
248076,737.0
248077,410.0
248078,408.0
248079,115.0
248080,1020.0
248081,861.0
248082,477.0
248083,490.0
248084,5.0
248085,20.0
248086,16.0
248087,9.0
248088,9.0
248089,5.0
248090,42.0
248091,33.0
248092,18.0
248093,19.0
248094,5.0
248095,48.0
248096,39.0
248097,23.0
248098,22.0
248099,130.0
248100,1071.0
248101,911.0
248102,493.0
248103,495.0
248104,266.0
248105,2105.0
248106,1753.0
248107,1052.0
248108,1088.0
248109,305.0
248110,2455.0
248111,2005.0
248112,1160.0
248113,1200.0
248114,98.0
248115,806.0
248116,660.0
248117,379.0
248118,383.0
248119,205.0
248120,1646.0
248121,1306.0
248122,776.0
248123,810.0
248124,232.0
248125,1899.0
248126,1499.0
248127,908.0
248128,955.0
248129,209.0
248130,650.0
248131,515.0
248132,296.0
248133,307.0
248134,212.0
248135,1275.0
248136,1030.0
248137,580.0
248138,575.0
248139,205.0
248140,1505.0
248141,1167.0
248142,702.0
248143,701.0
248144,75.0
248145,624.0
248146,501.0
248147,286.0
248148,279.0
248149,157.0
248150,1291.0
248151,1022.0
248152,579.0
248153,567.0
248154,175.0
248155,1488.0
248156,1142.0
248157,672.0
248158,695.0
248159,50.0
248160,415.0
248161,368.0
248162,201.0
248163,196.0
248164,104.0
248165,908.0
248166,738.0
248167,411.0
248168,407.0
248169,116.0
248170,1022.0
248171,860.0
248172,477.0
248173,490.0
248174,5.0
248175,20.0
248176,16.0
248177,9.0
248178,9.0
248179,5.0
248180,42.0
248181,33.0
248182,18.0
248183,19.0
248184,5.0
248185,48.0
248186,39.0
248187,23.0
248188,22.0
248189,130.0
248190,1071.0
248191,911.0
248192,493.0
248193,495.0
248194,266.0
248195,2104.0
248196,1752.0
248197,1054.0
248198,1087.0
248199,305.0
248200,2452.0
248201,2005.0
248202,1160.0
248203,1198.0
248204,98.0
248205,806.0
248206,660.0
248207,379.0
248208,383.0
248209,205.0
248210,1646.0
248211,1307.0
248212,777.0
248213,809.0
248214,232.0
248215,1899.0
248216,1499.0
248217,909.0
248218,953.0
248219,209.0
248220,650.0
248221,515.0
248222,296.0
248223,307.0
248224,211.0
248225,1275.0
248226,1030.0
248227,582.0
248228,573.0
248229,205.0
248230,1503.0
248231,1167.0
248232,702.0
248233,700.0
248234,76.0
248235,625.0
248236,501.0
248237,286.0
248238,279.0
248239,158.0
248240,1291.0
248241,1022.0
248242,580.0
248243,566.0
248244,175.0
248245,1489.0
248246,1142.0
248247,672.0
248248,694.0
248249,50.0
248250,415.0
248251,368.0
248252,201.0
248253,196.0
248254,104.0
248255,909.0
248256,738.0
248257,412.0
248258,407.0
248259,116.0
248260,1025.0
248261,860.0
248262,478.0
248263,489.0
248264,5.0
248265,20.0
248266,16.0
248267,9.0
248268,9.0
248269,5.0
248270,42.0
248271,33.0
248272,18.0
248273,19.0
248274,5.0
248275,48.0
248276,39.0
248277,23.0
248278,22.0
248279,130.0
248280,1071.0
248281,912.0
248282,493.0
248283,494.0
248284,266.0
248285,2102.0
248286,1752.0
248287,1056.0
248288,1086.0
248289,305.0
248290,2450.0
248291,2004.0
248292,1160.0
248293,1196.0
248294,98.0
248295,806.0
248296,660.0
248297,379.0
248298,383.0
248299,205.0
248300,1646.0
248301,1307.0
248302,777.0
248303,808.0
248304,232.0
248305,1898.0
248306,1499.0
248307,909.0
248308,951.0
248309,209.0
248310,650.0
248311,571.0
248312,333.0
248313,335.0
248314,210.0
248315,1317.0
248316,1179.0
248317,681.0
248318,662.0
248319,222.0
248320,1689.0
248321,1359.0
248322,822.0
248323,819.0
248324,89.0
248325,703.0
248326,578.0
248327,326.0
248328,325.0
248329,182.0
248330,1455.0
248331,1170.0
248332,680.0
248333,657.0
248334,203.0
248335,1694.0
248336,1350.0
248337,788.0
248338,807.0
248339,60.0
248340,487.0
248341,424.0
248342,232.0
248343,226.0
248344,123.0
248345,1046.0
248346,853.0
248347,481.0
248348,469.0
248349,137.0
248350,1204.0
248351,993.0
248352,550.0
248353,571.0
248354,5.0
248355,23.0
248356,19.0
248357,10.0
248358,10.0
248359,5.0
248360,49.0
248361,39.0
248362,21.0
248363,22.0
248364,6.0
248365,55.0
248366,45.0
248367,27.0
248368,26.0
248369,154.0
248370,1246.0
248371,1055.0
248372,577.0
248373,582.0
248374,305.0
248375,2399.0
248376,2025.0
248377,1240.0
248378,1266.0
248379,349.0
248380,2826.0
248381,2321.0
248382,1354.0
248383,1413.0
248384,117.0
248385,925.0
248386,765.0
248387,449.0
248388,449.0
248389,237.0
248390,1901.0
248391,1522.0
248392,912.0
248393,939.0
248394,274.0
248395,2187.0
248396,1728.0
248397,1051.0
248398,1105.0
248399,217.0
248400,697.0
248401,604.0
248402,361.0
248403,367.0
248404,220.0
248405,1377.0
248406,1179.0
248407,683.0
248408,660.0
248409,222.0
248410,1686.0
248411,1357.0
248412,821.0
248413,818.0
248414,89.0
248415,703.0
248416,577.0
248417,326.0
248418,324.0
248419,183.0
248420,1455.0
248421,1170.0
248422,681.0
248423,656.0
248424,203.0
248425,1694.0
248426,1350.0
248427,788.0
248428,807.0
248429,60.0
248430,487.0
248431,424.0
248432,232.0
248433,226.0
248434,123.0
248435,1046.0
248436,853.0
248437,482.0
248438,469.0
248439,137.0
248440,1204.0
248441,993.0
248442,550.0
248443,571.0
248444,5.0
248445,23.0
248446,18.0
248447,10.0
248448,10.0
248449,5.0
248450,49.0
248451,39.0
248452,22.0
248453,22.0
248454,6.0
248455,55.0
248456,45.0
248457,27.0
248458,26.0
248459,154.0
248460,1246.0
248461,1055.0
248462,577.0
248463,581.0
248464,305.0
248465,2395.0
248466,2024.0
248467,1242.0
248468,1264.0
248469,349.0
248470,2821.0
248471,2319.0
248472,1354.0
248473,1409.0
248474,117.0
248475,925.0
248476,764.0
248477,449.0
248478,450.0
248479,237.0
248480,1901.0
248481,1522.0
248482,912.0
248483,937.0
248484,274.0
248485,2186.0
248486,1728.0
248487,1052.0
248488,1101.0
248489,217.0
248490,694.0
248491,506.0
248492,306.0
248493,323.0
248494,225.0
248495,1245.0
248496,1030.0
248497,586.0
248498,570.0
248499,204.0
248500,1493.0
248501,1166.0
248502,702.0
248503,697.0
248504,76.0
248505,628.0
248506,500.0
248507,287.0
248508,278.0
248509,160.0
248510,1291.0
248511,1023.0
248512,585.0
248513,562.0
248514,177.0
248515,1493.0
248516,1144.0
248517,673.0
248518,694.0
248519,50.0
248520,417.0
248521,368.0
248522,202.0
248523,196.0
248524,105.0
248525,910.0
248526,739.0
248527,416.0
248528,405.0
248529,117.0
248530,1033.0
248531,860.0
248532,478.0
248533,487.0
248534,5.0
248535,20.0
248536,16.0
248537,9.0
248538,9.0
248539,5.0
248540,42.0
248541,33.0
248542,19.0
248543,19.0
248544,5.0
248545,48.0
248546,39.0
248547,23.0
248548,22.0
248549,130.0
248550,1072.0
248551,913.0
248552,494.0
248553,492.0
248554,267.0
248555,2097.0
248556,1751.0
248557,1061.0
248558,1083.0
248559,306.0
248560,2442.0
248561,2000.0
248562,1160.0
248563,1187.0
248564,98.0
248565,805.0
248566,660.0
248567,380.0
248568,382.0
248569,206.0
248570,1646.0
248571,1308.0
248572,779.0
248573,803.0
248574,232.0
248575,1895.0
248576,1500.0
248577,910.0
248578,943.0
248579,210.0
248580,649.0
248581,517.0
248582,298.0
248583,306.0
248584,211.0
248585,1272.0
248586,1030.0
248587,588.0
248588,569.0
248589,204.0
248590,1489.0
248591,1165.0
248592,702.0
248593,696.0
248594,76.0
248595,629.0
248596,499.0
248597,287.0
248598,277.0
248599,160.0
248600,1290.0
248601,1023.0
248602,586.0
248603,561.0
248604,177.0
248605,1493.0
248606,1145.0
248607,673.0
248608,693.0
248609,50.0
248610,417.0
248611,368.0
248612,203.0
248613,196.0
248614,105.0
248615,910.0
248616,740.0
248617,418.0
248618,405.0
248619,118.0
248620,1035.0
248621,859.0
248622,478.0
248623,486.0
248624,5.0
248625,20.0
248626,16.0
248627,9.0
248628,9.0
248629,5.0
248630,42.0
248631,33.0
248632,19.0
248633,19.0
248634,5.0
248635,48.0
248636,39.0
248637,23.0
248638,22.0
248639,130.0
248640,1072.0
248641,913.0
248642,495.0
248643,490.0
248644,267.0
248645,2095.0
248646,1751.0
248647,1062.0
248648,1082.0
248649,306.0
248650,2439.0
248651,1999.0
248652,1160.0
248653,1183.0
248654,98.0
248655,805.0
248656,660.0
248657,380.0
248658,382.0
248659,207.0
248660,1646.0
248661,1308.0
248662,779.0
248663,801.0
248664,232.0
248665,1894.0
248666,1500.0
248667,910.0
248668,941.0
248669,210.0
248670,649.0
248671,517.0
248672,298.0
248673,305.0
248674,211.0
248675,1271.0
248676,1029.0
248677,589.0
248678,567.0
248679,204.0
248680,1484.0
248681,1165.0
248682,701.0
248683,695.0
248684,76.0
248685,630.0
248686,498.0
248687,287.0
248688,277.0
248689,161.0
248690,1289.0
248691,1023.0
248692,587.0
248693,561.0
248694,178.0
248695,1492.0
248696,1145.0
248697,673.0
248698,693.0
248699,50.0
248700,418.0
248701,367.0
248702,203.0
248703,195.0
248704,106.0
248705,911.0
248706,740.0
248707,419.0
248708,404.0
248709,118.0
248710,1037.0
248711,859.0
248712,478.0
248713,486.0
248714,5.0
248715,20.0
248716,16.0
248717,9.0
248718,9.0
248719,5.0
248720,42.0
248721,33.0
248722,19.0
248723,19.0
248724,5.0
248725,48.0
248726,39.0
248727,23.0
248728,22.0
248729,130.0
248730,1073.0
248731,913.0
248732,495.0
248733,489.0
248734,267.0
248735,2092.0
248736,1750.0
248737,1064.0
248738,1081.0
248739,306.0
248740,2436.0
248741,1998.0
248742,1159.0
248743,1180.0
248744,98.0
248745,804.0
248746,660.0
248747,380.0
248748,382.0
248749,207.0
248750,1646.0
248751,1308.0
248752,780.0
248753,799.0
248754,232.0
248755,1892.0
248756,1500.0
248757,910.0
248758,938.0
248759,210.0
248760,648.0
248761,517.0
248762,298.0
248763,305.0
248764,211.0
248765,1270.0
248766,1028.0
248767,589.0
248768,566.0
248769,203.0
248770,1478.0
248771,1164.0
248772,700.0
248773,694.0
248774,76.0
248775,631.0
248776,498.0
248777,288.0
248778,276.0
248779,162.0
248780,1289.0
248781,1022.0
248782,588.0
248783,560.0
248784,178.0
248785,1490.0
248786,1146.0
248787,673.0
248788,693.0
248789,50.0
248790,418.0
248791,367.0
248792,203.0
248793,195.0
248794,106.0
248795,911.0
248796,740.0
248797,420.0
248798,403.0
248799,118.0
248800,1037.0
248801,858.0
248802,478.0
248803,485.0
248804,5.0
248805,20.0
248806,16.0
248807,9.0
248808,9.0
248809,5.0
248810,42.0
248811,33.0
248812,19.0
248813,19.0
248814,5.0
248815,48.0
248816,39.0
248817,23.0
248818,22.0
248819,130.0
248820,1073.0
248821,913.0
248822,495.0
248823,488.0
248824,267.0
248825,2088.0
248826,1750.0
248827,1065.0
248828,1080.0
248829,306.0
248830,2433.0
248831,1996.0
248832,1159.0
248833,1176.0
248834,98.0
248835,803.0
248836,660.0
248837,380.0
248838,382.0
248839,207.0
248840,1645.0
248841,1309.0
248842,780.0
248843,796.0
248844,232.0
248845,1891.0
248846,1499.0
248847,910.0
248848,935.0
248849,210.0
248850,648.0
248851,517.0
248852,299.0
248853,304.0
248854,211.0
248855,1269.0
248856,1027.0
248857,589.0
248858,565.0
248859,203.0
248860,1472.0
248861,1162.0
248862,700.0
248863,693.0
248864,76.0
248865,632.0
248866,497.0
248867,288.0
248868,276.0
248869,162.0
248870,1288.0
248871,1022.0
248872,588.0
248873,559.0
248874,179.0
248875,1487.0
248876,1146.0
248877,674.0
248878,692.0
248879,50.0
248880,418.0
248881,366.0
248882,203.0
248883,195.0
248884,107.0
248885,912.0
248886,740.0
248887,420.0
248888,403.0
248889,119.0
248890,1037.0
248891,858.0
248892,477.0
248893,484.0
248894,5.0
248895,20.0
248896,16.0
248897,9.0
248898,9.0
248899,5.0
248900,41.0
248901,33.0
248902,19.0
248903,19.0
248904,5.0
248905,48.0
248906,39.0
248907,23.0
248908,22.0
248909,130.0
248910,1072.0
248911,913.0
248912,495.0
248913,487.0
248914,267.0
248915,2083.0
248916,1749.0
248917,1066.0
248918,1078.0
248919,307.0
248920,2429.0
248921,1995.0
248922,1159.0
248923,1172.0
248924,98.0
248925,802.0
248926,660.0
248927,380.0
248928,382.0
248929,208.0
248930,1644.0
248931,1309.0
248932,780.0
248933,794.0
248934,231.0
248935,1889.0
248936,1499.0
248937,910.0
248938,932.0
248939,210.0
248940,649.0
248941,571.0
248942,331.0
248943,329.0
248944,210.0
248945,1309.0
248946,1173.0
248947,686.0
248948,650.0
248949,220.0
248950,1663.0
248951,1348.0
248952,818.0
248953,812.0
248954,88.0
248955,705.0
248956,571.0
248957,326.0
248958,321.0
248959,185.0
248960,1451.0
248961,1167.0
248962,685.0
248963,650.0
248964,205.0
248965,1690.0
248966,1350.0
248967,789.0
248968,803.0
248969,60.0
248970,487.0
248971,420.0
248972,233.0
248973,224.0
248974,125.0
248975,1046.0
248976,853.0
248977,487.0
248978,464.0
248979,139.0
248980,1203.0
248981,989.0
248982,549.0
248983,565.0
248984,5.0
248985,23.0
248986,18.0
248987,10.0
248988,10.0
248989,5.0
248990,49.0
248991,39.0
248992,22.0
248993,22.0
248994,6.0
248995,55.0
248996,45.0
248997,27.0
248998,26.0
248999,154.0
249000,1245.0
249001,1054.0
249002,577.0
249003,572.0
249004,305.0
249005,2359.0
249006,2018.0
249007,1250.0
249008,1249.0
249009,349.0
249010,2787.0
249011,2311.0
249012,1352.0
249013,1389.0
249014,117.0
249015,920.0
249016,762.0
249017,447.0
249018,456.0
249019,240.0
249020,1899.0
249021,1523.0
249022,913.0
249023,924.0
249024,274.0
249025,2178.0
249026,1726.0
249027,1051.0
249028,1081.0
249029,218.0
249030,696.0
249031,600.0
249032,357.0
249033,359.0
249034,221.0
249035,1342.0
249036,1172.0
249037,686.0
249038,650.0
249039,219.0
249040,1658.0
249041,1346.0
249042,818.0
249043,811.0
249044,88.0
249045,705.0
249046,570.0
249047,325.0
249048,321.0
249049,185.0
249050,1449.0
249051,1166.0
249052,685.0
249053,649.0
249054,205.0
249055,1687.0
249056,1349.0
249057,789.0
249058,802.0
249059,60.0
249060,487.0
249061,419.0
249062,233.0
249063,224.0
249064,125.0
249065,1046.0
249066,852.0
249067,487.0
249068,464.0
249069,139.0
249070,1202.0
249071,989.0
249072,549.0
249073,564.0
249074,5.0
249075,23.0
249076,18.0
249077,10.0
249078,10.0
249079,5.0
249080,48.0
249081,39.0
249082,22.0
249083,22.0
249084,6.0
249085,55.0
249086,45.0
249087,27.0
249088,26.0
249089,154.0
249090,1245.0
249091,1054.0
249092,576.0
249093,571.0
249094,305.0
249095,2351.0
249096,2017.0
249097,1251.0
249098,1247.0
249099,349.0
249100,2780.0
249101,2309.0
249102,1351.0
249103,1386.0
249104,118.0
249105,919.0
249106,761.0
249107,447.0
249108,457.0
249109,240.0
249110,1898.0
249111,1522.0
249112,912.0
249113,922.0
249114,274.0
249115,2176.0
249116,1726.0
249117,1051.0
249118,1079.0
249119,218.0
249120,693.0
249121,507.0
249122,308.0
249123,319.0
249124,225.0
249125,1235.0
249126,1024.0
249127,590.0
249128,563.0
249129,202.0
249130,1450.0
249131,1156.0
249132,697.0
249133,691.0
249134,75.0
249135,636.0
249136,495.0
249137,288.0
249138,275.0
249139,163.0
249140,1285.0
249141,1019.0
249142,589.0
249143,558.0
249144,179.0
249145,1475.0
249146,1144.0
249147,673.0
249148,691.0
249149,51.0
249150,417.0
249151,364.0
249152,204.0
249153,194.0
249154,108.0
249155,913.0
249156,739.0
249157,421.0
249158,401.0
249159,119.0
249160,1034.0
249161,856.0
249162,477.0
249163,481.0
249164,5.0
249165,20.0
249166,16.0
249167,9.0
249168,9.0
249169,5.0
249170,41.0
249171,33.0
249172,19.0
249173,19.0
249174,5.0
249175,48.0
249176,39.0
249177,23.0
249178,22.0
249179,131.0
249180,1070.0
249181,912.0
249182,495.0
249183,484.0
249184,267.0
249185,2065.0
249186,1747.0
249187,1068.0
249188,1074.0
249189,307.0
249190,2416.0
249191,1990.0
249192,1156.0
249193,1164.0
249194,98.0
249195,797.0
249196,659.0
249197,379.0
249198,382.0
249199,209.0
249200,1640.0
249201,1308.0
249202,780.0
249203,789.0
249204,231.0
249205,1882.0
249206,1497.0
249207,909.0
249208,926.0
249209,210.0
249210,647.0
249211,518.0
249212,299.0
249213,303.0
249214,211.0
249215,1277.0
249216,1034.0
249217,584.0
249218,568.0
249219,210.0
249220,1519.0
249221,1162.0
249222,701.0
249223,686.0
249224,70.0
249225,605.0
249226,497.0
249227,285.0
249228,263.0
249229,150.0
249230,1261.0
249231,1018.0
249232,570.0
249233,553.0
249234,172.0
249235,1465.0
249236,1145.0
249237,657.0
249238,654.0
249239,50.0
249240,427.0
249241,365.0
249242,200.0
249243,190.0
249244,104.0
249245,916.0
249246,739.0
249247,404.0
249248,399.0
249249,118.0
249250,1032.0
249251,861.0
249252,481.0
249253,482.0
249254,5.0
249255,20.0
249256,16.0
249257,9.0
249258,8.0
249259,5.0
249260,42.0
249261,33.0
249262,18.0
249263,19.0
249264,5.0
249265,48.0
249266,40.0
249267,23.0
249268,22.0
249269,131.0
249270,1085.0
249271,908.0
